Date,Open,High,Low,Close,Adj Close,Volume
4/13/1989,27.6875,27.75,27.21875,27.3125,5.967982,3826800
4/14/1989,27.625,28,27.625,27.71875,6.056749,7160800
4/17/1989,27.6875,27.9375,27.6875,27.84375,6.084064,3648800
4/18/1989,28.0625,28.28125,28.03125,28.25,6.172831,6229600
4/19/1989,28.125,28.28125,28.03125,28.09375,6.138692,5820400
4/20/1989,28.15625,28.21875,27.75,28.09375,6.138692,4931600
4/21/1989,28.125,28.375,28.03125,28.375,6.200144,6157600
4/24/1989,28.375,28.59375,28.28125,28.375,6.200144,5777200
4/25/1989,28.5,28.78125,28.34375,28.625,6.254772,8021200
4/26/1989,28.625,28.6875,28.375,28.625,6.254772,5206400
4/27/1989,28.65625,28.9375,28.5625,28.65625,6.2616,7433600
4/28/1989,28.65625,28.65625,28.5,28.53125,6.234287,4438000
5/1/1989,28.25,28.40625,28.21875,28.34375,6.193318,4713200
5/2/1989,28.40625,28.4375,28.09375,28.09375,6.138692,3744000
5/3/1989,28.0625,28.125,27.875,27.875,6.090892,5728800
5/4/1989,27.625,27.78125,27.5625,27.65625,6.317314,3936000
5/5/1989,27.8125,27.84375,27.28125,27.34375,6.245935,5777200
5/8/1989,27.28125,27.4375,27.15625,27.375,6.25307,5288000
5/9/1989,27.34375,27.53125,27.28125,27.4375,6.267348,6089600
5/10/1989,27.5,27.5625,27.40625,27.40625,6.260206,5157600
5/11/1989,27.46875,27.46875,27.25,27.28125,6.231656,4770400
5/12/1989,27.75,27.8125,27.5625,27.6875,6.324458,6883600
5/15/1989,27.71875,28.21875,27.65625,28.1875,6.438665,8061200
5/16/1989,28.125,28.28125,27.8125,27.84375,6.360143,8015200
5/17/1989,27.84375,27.96875,27.5625,27.875,6.367281,7227600
5/18/1989,27.6875,28.125,27.65625,28,6.395837,6972000
5/19/1989,28.0625,28.125,27.71875,27.78125,6.345868,11465200
5/22/1989,27.90625,27.96875,27.3125,27.46875,6.274487,7728000
5/23/1989,27.3125,27.46875,27.28125,27.375,6.25307,8030400
5/24/1989,27.375,27.53125,27.34375,27.4375,6.267348,6724000
5/25/1989,27.375,27.5625,27.375,27.40625,6.260206,3919200
5/26/1989,27.40625,27.5,27.3125,27.375,6.25307,3366400
5/30/1989,27.40625,27.4375,26.875,27.0625,6.181692,6532400
5/31/1989,27.03125,27.53125,26.96875,27.40625,6.260206,6944400
6/1/1989,27.375,27.6875,27.375,27.5,6.281624,5605600
6/2/1989,27.625,27.71875,27.40625,27.53125,6.288765,6460800
6/5/1989,27.53125,27.53125,27.1875,27.25,6.22452,5078800
6/6/1989,27.28125,27.4375,27.15625,27.40625,6.260206,7084400
6/7/1989,27.4375,27.59375,27.28125,27.375,6.25307,4569200
6/8/1989,27.40625,27.40625,27.1875,27.3125,6.238797,5085600
6/9/1989,27.25,27.375,27.09375,27.09375,6.188828,5567200
6/12/1989,26.875,27.25,26.875,27.21875,6.217381,7675200
6/13/1989,27.25,27.90625,27.125,27.75,6.33873,9296000
6/14/1989,27.8125,27.875,27.40625,27.59375,6.303041,4780800
6/15/1989,27.59375,27.625,27.125,27.34375,6.245935,6276400
6/16/1989,27.21875,27.40625,27.09375,27.375,6.25307,10901200
6/19/1989,27.40625,27.625,27.40625,27.59375,6.303041,4937600
6/20/1989,27.5625,27.8125,27.34375,27.375,6.25307,4722000
6/21/1989,27.46875,27.59375,27.34375,27.4375,6.267348,5136400
6/22/1989,27.40625,27.46875,27.125,27.28125,6.231656,6168400
6/23/1989,27.5,27.78125,27.40625,27.71875,6.331594,8511600
6/26/1989,27.8125,28.1875,27.71875,28,6.395837,6836400
6/27/1989,28.125,28.625,28.09375,28.59375,6.531463,9717200
6/28/1989,28.5625,28.78125,28.28125,28.46875,6.502908,6776800
6/29/1989,28.28125,28.3125,27.8125,27.875,6.367281,6438000
6/30/1989,27.9375,28.03125,27.40625,27.96875,6.388696,7298800
7/3/1989,28.125,28.125,27.9375,28.0625,6.410114,2451200
7/5/1989,27.9375,28.1875,27.8125,28,6.395837,4124400
7/6/1989,28.09375,28.09375,27.84375,27.90625,6.374421,3357200
7/7/1989,27.96875,28.1875,27.8125,28.03125,6.402975,4863200
7/10/1989,28.09375,28.75,28.0625,28.65625,6.545738,7008400
7/11/1989,28.875,28.96875,28.40625,28.46875,6.502908,6970000
7/12/1989,28.40625,28.78125,28.34375,28.6875,6.55288,4613600
7/13/1989,28.6875,28.8125,28.5625,28.71875,6.560014,4674400
7/14/1989,28.6875,28.75,28.40625,28.6875,6.55288,5793200
7/17/1989,28.625,29.125,28.625,29,6.624259,5684800
7/18/1989,29.03125,29.1875,28.625,28.6875,6.55288,6050400
7/19/1989,28.8125,28.875,28.53125,28.59375,6.531463,5478400
7/20/1989,28.5,28.65625,28.1875,28.1875,6.438665,5055200
7/21/1989,28.125,28.59375,28.125,28.53125,6.517186,6610800
7/24/1989,28.46875,28.53125,28.34375,28.375,6.481491,3789600
7/25/1989,28.40625,28.59375,28.125,28.1875,6.438665,4400800
7/26/1989,27.84375,28.15625,27.65625,28.125,6.42439,8783600
7/27/1989,28.125,28.25,27.96875,28.25,6.452942,6232400
7/28/1989,28.3125,28.5625,28.28125,28.34375,6.474357,4750800
7/31/1989,28.40625,28.8125,28.40625,28.75,6.56715,5461200
8/1/1989,28.875,29.125,28.625,28.65625,6.545738,7968000
8/2/1989,28.6875,28.75,28.40625,28.5,6.51005,6328400
8/3/1989,28.1875,28.5,28.15625,28.4375,6.783785,8900000
8/4/1989,28.34375,28.9375,28.3125,28.875,6.888151,9625600
8/7/1989,29.125,29.40625,28.9375,29.34375,6.999969,8838000
8/8/1989,29.46875,29.84375,29.4375,29.5625,7.052155,10592800
8/9/1989,29.5,29.78125,29.28125,29.28125,6.985064,6479200
8/10/1989,29.21875,29.5625,29.03125,29.375,7.007425,5542000
8/11/1989,29.5,29.5625,28.71875,28.875,6.888151,7165200
8/14/1989,28.75,29.125,28.6875,29.03125,6.925425,5942400
8/15/1989,29.125,29.125,28.84375,29.0625,6.932877,4409600
8/16/1989,29.0625,29.09375,28.78125,28.875,6.888151,4097600
8/17/1989,28.875,28.9375,28.59375,28.6875,6.843422,4374800
8/18/1989,28.6875,28.875,28.6875,28.78125,6.865786,5214800
8/21/1989,28.75,28.84375,28.25,28.25,6.739052,4914000
8/22/1989,28.28125,28.46875,28.125,28.40625,6.776326,6304000
8/23/1989,28.46875,28.53125,28.1875,28.5,6.798691,4057600
8/24/1989,28.46875,29.03125,28.3125,29,6.917972,10243200
8/25/1989,29,29.125,28.90625,29.03125,6.925425,5590400
8/28/1989,29,29.53125,28.84375,29.5,7.037242,6726400
8/29/1989,29.4375,29.59375,29,29.09375,6.940331,5335200
8/30/1989,29.125,29.375,29.03125,29.21875,6.970153,6039200
8/31/1989,29.3125,29.40625,29.21875,29.28125,6.985064,3756000
9/1/1989,29.21875,29.5625,29.21875,29.34375,6.999969,4199200
9/5/1989,29.375,29.6875,29.34375,29.4375,7.022331,6833200
9/6/1989,29.40625,29.40625,29,29.1875,6.962699,4422400
9/7/1989,29.25,29.25,28.96875,29.0625,6.932877,4564800
9/8/1989,28.96875,29.09375,28.75,29,6.917972,4693600
9/11/1989,28.96875,29.09375,28.84375,29.0625,6.932877,3786400
9/12/1989,29.03125,29.3125,29.03125,29.21875,6.970153,4316800
9/13/1989,29.25,29.375,28.84375,28.84375,6.880701,6668000
9/14/1989,28.84375,28.96875,28.75,28.9375,6.903062,4278000
9/15/1989,28.90625,29.0625,28.78125,28.875,6.888151,8215200
9/18/1989,28.90625,29.03125,28.84375,29.03125,6.925425,3597600
9/19/1989,29.09375,29.125,29,29,6.917972,4152000
9/20/1989,29,29.09375,28.9375,29,6.917972,3857600
9/21/1989,29,29.3125,29,29.03125,6.925425,4774000
9/22/1989,29.09375,29.21875,29.03125,29.125,6.947787,2908000
9/25/1989,29.1875,29.46875,29.03125,29.0625,6.932877,4562000
9/26/1989,29.1875,29.4375,29.15625,29.375,7.007425,5478800
9/27/1989,27.75,28.125,27.75,27.875,6.649601,22626000
9/28/1989,27.78125,27.8125,26.9375,27.25,6.5005,15702800
9/29/1989,27.25,27.34375,27.15625,27.3125,6.515416,8686000
10/2/1989,27.34375,27.4375,27.09375,27.15625,6.478142,6179600
10/3/1989,27.03125,27.0625,26.40625,26.5,6.321592,11879200
10/4/1989,26.5,27.0625,26.5,27.0625,6.455778,12170000
10/5/1989,27.1875,27.28125,26.75,26.875,6.41105,6962000
10/6/1989,26.875,27.03125,26.78125,26.875,6.41105,5562800
10/9/1989,26.9375,27.3125,26.9375,27.3125,6.515416,3172000
10/10/1989,27.3125,27.34375,26.96875,27.0625,6.455778,4258000
10/11/1989,27,27.0625,26.875,26.9375,6.42596,4696400
10/12/1989,26.90625,26.9375,26.8125,26.90625,6.4185,4170400
10/13/1989,26.84375,27,24.96875,25.5,6.083041,9716800
10/16/1989,24.625,26.9375,24.4375,25.75,6.142683,21450800
10/17/1989,25.5,25.71875,25.125,25.5625,6.09795,11628400
10/18/1989,25.4375,25.75,25.375,25.4375,6.068133,6253200
10/19/1989,25.875,26.34375,25.78125,26.03125,6.209773,8906400
10/20/1989,26.03125,26.15625,25.875,26.0625,6.217224,7726400
10/23/1989,26.0625,26.1875,25.84375,25.875,6.172503,5800000
10/24/1989,25.8125,26.125,25.25,25.75,6.142683,8082000
10/25/1989,25.4375,25.6875,25.4375,25.46875,6.075586,4377200
10/26/1989,25.28125,25.4375,25.125,25.1875,6.008499,6823600
10/27/1989,25.0625,25.21875,24.875,24.96875,5.956309,8436400
10/30/1989,25.125,25.1875,24.84375,24.875,5.933948,4741600
10/31/1989,25,25.34375,24.96875,25.0625,5.978673,7036000
11/1/1989,25.0625,25.09375,24.90625,25,5.963765,7224400
11/2/1989,24.78125,24.90625,24.1875,24.46875,6.133918,10778000
11/3/1989,24.46875,24.71875,24.46875,24.625,6.173085,4481600
11/6/1989,24.53125,24.53125,24.125,24.15625,6.055577,8018400
11/7/1989,24.125,24.4375,24.0625,24.34375,6.102584,5996400
11/8/1989,24.40625,24.5,24.1875,24.1875,6.063413,6315200
11/9/1989,24.21875,24.375,24.125,24.34375,6.102584,6111600
11/10/1989,24.46875,24.65625,24.40625,24.53125,6.149583,5310400
11/13/1989,24.59375,24.71875,24.4375,24.5625,6.15742,5713600
11/14/1989,24.6875,24.8125,24.4375,24.5,6.141751,6759600
11/15/1989,24.59375,24.625,24.28125,24.46875,6.133918,5221200
11/16/1989,24.5,24.5625,24,24.28125,6.086915,7245200
11/17/1989,24.25,24.9375,24.1875,24.78125,6.212253,9109200
11/20/1989,24.78125,24.84375,24.5,24.6875,6.188755,4998800
11/21/1989,24.75,24.9375,24.625,24.875,6.23576,4511600
11/22/1989,24.90625,25.125,24.84375,25.03125,6.274925,4517600
11/24/1989,25.0625,25.1875,25.0625,25.09375,6.290593,2555200
11/27/1989,25.125,25.1875,24.5625,24.84375,6.227924,4981600
11/28/1989,24.78125,24.84375,24.625,24.71875,6.196589,4630800
11/29/1989,24.625,24.65625,24.375,24.4375,6.126087,3826000
11/30/1989,24.375,24.53125,24.21875,24.40625,6.118252,4005200
12/1/1989,24.40625,24.53125,24.21875,24.28125,6.086915,5736800
12/4/1989,24.34375,24.875,24.34375,24.8125,6.22009,8107600
12/5/1989,25.4375,25.46875,24.90625,24.90625,6.243592,8866800
12/6/1989,24.75,24.8125,24.625,24.65625,6.180918,5335200
12/7/1989,24.71875,24.8125,24.40625,24.5,6.141751,5524800
12/8/1989,24.5,24.53125,24.125,24.21875,6.071248,4910400
12/11/1989,24.15625,24.1875,23.875,24.03125,6.024243,6948800
12/12/1989,24.03125,24.25,23.90625,24.25,6.079081,8408400
12/13/1989,24.21875,24.34375,23.90625,23.96875,6.008574,5335600
12/14/1989,23.78125,23.875,23.75,23.78125,5.961574,5546000
12/15/1989,23.8125,23.8125,23.5,23.75,5.953739,12173200
12/18/1989,23.65625,23.8125,23.34375,23.40625,5.867569,7727600
12/19/1989,23.40625,23.8125,23.34375,23.6875,5.938068,8968800
12/20/1989,23.71875,23.78125,23.46875,23.65625,5.930236,6065200
12/21/1989,23.625,23.84375,23.59375,23.78125,5.961574,7221600
12/22/1989,23.8125,23.9375,23.78125,23.84375,5.97724,4020400
12/26/1989,23.78125,23.875,23.5625,23.625,5.922401,2728800
12/27/1989,23.6875,23.84375,23.625,23.6875,5.938068,4662800
12/28/1989,23.71875,23.78125,23.5,23.53125,5.898899,4769200
12/29/1989,23.5625,23.65625,23.5,23.53125,5.898899,6549600
1/2/1990,23.6875,24.53125,23.625,24.5,6.141751,7041600
1/3/1990,24.6875,24.875,24.59375,24.71875,6.196589,9464000
1/4/1990,24.75,25.09375,24.71875,25,6.267095,9674800
1/5/1990,24.96875,25.40625,24.875,24.9375,6.251423,7570000
1/8/1990,24.8125,25.21875,24.8125,25.09375,6.290593,4625200
1/9/1990,25.125,25.3125,24.84375,24.84375,6.227924,7048000
1/10/1990,24.875,25,24.65625,24.75,6.204423,5945600
1/11/1990,24.875,25.09375,24.84375,24.96875,6.25926,5905600
1/12/1990,24.65625,24.8125,24.40625,24.46875,6.133918,5390800
1/15/1990,24.40625,24.59375,24.3125,24.53125,6.149583,4035600
1/16/1990,24.375,25.09375,24.375,25.03125,6.274925,8220400
1/17/1990,25.09375,25.21875,24.59375,24.71875,6.196589,8926000
1/18/1990,24.5,24.90625,24.40625,24.875,6.23576,6926400
1/19/1990,24.9375,24.96875,24.625,24.65625,6.180918,6594800
1/22/1990,24.6875,24.78125,24.125,24.15625,6.055577,6882800
1/23/1990,24.25,24.5625,24.15625,24.1875,6.063413,5922800
1/24/1990,23.9375,24.46875,23.875,24.375,6.110416,9820400
1/25/1990,24.46875,24.46875,23.75,23.96875,6.008574,6792400
1/26/1990,24.03125,24.3125,23.78125,24.21875,6.071248,7345600
1/29/1990,24.34375,24.4375,23.875,24.3125,6.094748,5153600
1/30/1990,24.34375,24.40625,23.9375,24.3125,6.094748,8646800
1/31/1990,24.5,24.65625,24.40625,24.65625,6.180918,8452000
2/1/1990,24.65625,24.9375,24.4375,24.4375,6.126087,6903600
2/2/1990,24.46875,24.6875,24.46875,24.59375,6.165251,6064400
2/5/1990,24.40625,24.96875,24.375,24.90625,6.566669,5299200
2/6/1990,24.90625,25.34375,24.65625,25.25,6.657301,10808000
2/7/1990,25.1875,25.9375,25.15625,25.78125,6.797369,12057600
2/8/1990,25.90625,25.96875,25.46875,25.6875,6.772651,7932000
2/9/1990,25.71875,25.8125,25.5,25.625,6.756171,5061600
2/12/1990,25.59375,25.59375,25.15625,25.28125,6.665537,4766400
2/13/1990,25.46875,25.8125,25.3125,25.8125,6.805607,7168400
2/14/1990,25.84375,26.0625,25.8125,25.9375,6.838563,6006800
2/15/1990,26.03125,26.15625,25.9375,25.9375,6.838563,5704000
2/16/1990,26.125,26.125,25.84375,25.875,6.822086,8805600
2/20/1990,25.65625,25.78125,25.5625,25.71875,6.780892,5599600
2/21/1990,25.5625,26.28125,25.5,26.21875,6.912718,8096400
2/22/1990,26.25,26.375,25.8125,25.8125,6.805607,9185600
2/23/1990,25.6875,25.96875,25.5,25.65625,6.76441,6251600
2/26/1990,25.75,26.03125,25.625,26,6.855042,5486000
2/27/1990,26.03125,26.375,25.90625,25.9375,6.838563,6890800
2/28/1990,25.90625,26.15625,25.78125,25.96875,6.846806,5761200
3/1/1990,25.9375,26.09375,25.84375,26,6.855042,4490800
3/2/1990,26,26.34375,26,26.21875,6.912718,5690000
3/5/1990,26.21875,26.46875,26.15625,26.25,6.920958,5509200
3/6/1990,26.3125,26.4375,26.0625,26.4375,6.970392,5100800
3/7/1990,26.5,26.5625,26.3125,26.375,6.953913,6158400
3/8/1990,26.5,26.84375,26.5,26.75,7.052784,6947600
3/9/1990,26.75,26.84375,26.5625,26.625,7.019828,7003200
3/12/1990,26.625,26.9375,26.5625,26.9375,7.102217,6051200
3/13/1990,26.875,27.0625,26.5625,26.5625,7.003346,8300800
3/14/1990,26.71875,26.75,26.40625,26.5625,7.003346,4990800
3/15/1990,26.65625,26.84375,26.625,26.75,7.052784,5328000
3/16/1990,26.9375,27.1875,26.84375,27.15625,7.159894,10296400
3/19/1990,27.03125,27.28125,26.84375,27.25,7.184613,6428800
3/20/1990,27.21875,27.34375,26.96875,27,7.118698,7406400
3/21/1990,27.125,27.125,26.78125,26.8125,7.069262,3389200
3/22/1990,26.75,26.875,26.375,26.625,7.019828,4801200
3/23/1990,26.5,26.53125,26.21875,26.25,6.920958,4597600
3/26/1990,26.375,26.4375,26.03125,26.03125,6.86328,3350000
3/27/1990,25.90625,26.1875,25.84375,26.125,6.887999,5292800
3/28/1990,26.0625,26.46875,25.9375,26.46875,6.978633,5824400
3/29/1990,26.5,26.71875,26.4375,26.5,6.986869,5656800
3/30/1990,26.59375,26.6875,26.40625,26.53125,6.995109,5704000
4/2/1990,26.28125,26.46875,26.25,26.46875,6.978633,5193200
4/3/1990,26.5,26.6875,26.5,26.65625,7.028063,4201600
4/4/1990,26.65625,26.9375,26.46875,26.625,7.019828,6864800
4/5/1990,26.6875,26.71875,26.46875,26.53125,6.995109,3473600
4/6/1990,26.5625,26.59375,26.3125,26.46875,6.978633,3009200
4/9/1990,26.40625,26.46875,26.3125,26.375,6.953913,3131200
4/10/1990,26.3125,26.59375,26.28125,26.46875,6.978633,3739200
4/11/1990,26.53125,26.625,26.46875,26.59375,7.011587,2580800
4/12/1990,26.78125,27,26.75,26.78125,7.061017,3686400
4/16/1990,27.5,27.8125,27.5,27.71875,7.308202,16482800
4/17/1990,27.625,27.8125,27.46875,27.78125,7.324681,7657600
4/18/1990,27.71875,27.71875,27.375,27.46875,7.242286,6124000
4/19/1990,27.375,27.5625,27.28125,27.28125,7.192849,6110000
4/20/1990,27.34375,27.375,27.0625,27.34375,7.20933,6626000
4/23/1990,27.25,27.375,27.15625,27.34375,7.20933,5400800
4/24/1990,27.40625,27.59375,27.21875,27.21875,7.176372,5226400
4/25/1990,27.3125,27.53125,27.28125,27.34375,7.20933,4693600
4/26/1990,27.46875,27.5,27.125,27.1875,7.168133,5529200
4/27/1990,27.25,27.25,26.84375,26.84375,7.077502,3926400
4/30/1990,26.75,27.3125,26.75,27.25,7.184613,6451600
5/1/1990,27.375,27.40625,26.96875,27,7.118698,4664800
5/2/1990,27,27.28125,27,27.28125,7.192849,4866400
5/3/1990,27.375,27.53125,27.28125,27.3125,7.201087,6674800
5/4/1990,27.15625,27.65625,27.0625,27.625,7.621118,6049200
5/7/1990,27.625,27.84375,27.5625,27.625,7.621118,5220800
5/8/1990,27.625,27.75,27.59375,27.6875,7.638357,4962000
5/9/1990,27.6875,27.8125,27.59375,27.8125,7.672843,4860000
5/10/1990,27.84375,28.21875,27.8125,28.09375,7.750426,7253200
5/11/1990,28.40625,28.625,28.25,28.5,7.862507,10189200
5/14/1990,28.53125,28.875,28.5,28.5625,7.879747,9242400
5/15/1990,28.46875,28.90625,28.4375,28.90625,7.97458,5944000
5/16/1990,28.8125,28.9375,28.65625,28.84375,7.95734,7046000
5/17/1990,28.96875,29.0625,28.78125,29.03125,8.009064,6090400
5/18/1990,28.96875,29.0625,28.8125,28.84375,7.95734,7080800
5/21/1990,28.78125,29.34375,28.78125,29.25,8.069412,6942400
5/22/1990,29.375,29.4375,29.15625,29.4375,8.12114,7734400
5/23/1990,29.375,29.6875,29.3125,29.6875,8.190107,6812400
5/24/1990,29.6875,29.71875,29.46875,29.6875,8.190107,5781200
5/25/1990,29.40625,29.5,29.03125,29.0625,8.017683,4594800
5/29/1990,29.25,29.96875,29.1875,29.9375,8.259083,7840400
5/30/1990,30,30.53125,29.90625,30.21875,8.336668,11428000
5/31/1990,29.9375,30.21875,29.875,30,8.27632,7963600
6/1/1990,30.125,30.1875,29.75,29.875,8.241834,6168000
6/4/1990,29.875,30.21875,29.8125,30.09375,8.302184,5193200
6/5/1990,30.125,30.46875,30.03125,30.1875,8.328045,9407600
6/6/1990,30.09375,30.5625,30.09375,30.15625,8.319425,6174000
6/7/1990,30.3125,30.375,29.9375,30.15625,8.319425,5949600
6/8/1990,30.21875,30.21875,29.65625,29.6875,8.190107,5725200
6/11/1990,29.65625,30.0625,29.65625,29.96875,8.267701,4326800
6/12/1990,30.03125,30.21875,29.8125,30.0625,8.293562,5504800
6/13/1990,30.125,30.53125,30.0625,30.34375,8.371157,8964000
6/14/1990,30.3125,30.46875,30.03125,30.21875,8.336668,6793200
6/15/1990,30.09375,30.3125,30.03125,30.09375,8.302184,8447600
6/18/1990,30.0625,30.1875,29.65625,29.65625,8.181489,5968000
6/19/1990,29.71875,29.78125,29.46875,29.6875,8.190107,5782400
6/20/1990,29.6875,29.78125,29.3125,29.5,8.13838,4044800
6/21/1990,29.5,29.78125,29.375,29.78125,8.215976,4004800
6/22/1990,29.75,29.875,29.0625,29.0625,8.017683,4800400
6/25/1990,29.15625,29.3125,29.125,29.15625,8.043549,4504800
6/26/1990,29.40625,29.5,29.125,29.1875,8.052172,5017600
6/27/1990,29.21875,29.53125,29.1875,29.5,8.13838,4606800
6/28/1990,29.5625,29.59375,29.375,29.40625,8.112519,3215200
6/29/1990,29.40625,29.53125,29.34375,29.375,8.103899,3414800
7/2/1990,29.375,29.6875,29.34375,29.625,8.172863,3664000
7/3/1990,29.65625,29.6875,29.40625,29.40625,8.112519,2336400
7/5/1990,29.375,29.40625,29.21875,29.34375,8.095281,3399200
7/6/1990,29.28125,29.625,29.25,29.5,8.13838,2834400
7/9/1990,29.53125,29.8125,29.46875,29.75,8.207354,3667200
7/10/1990,29.8125,29.9375,29.4375,29.4375,8.12114,4976000
7/11/1990,29.53125,29.8125,29.46875,29.78125,8.215976,4100000
7/12/1990,29.75,30.09375,29.6875,30,8.27632,6945600
7/13/1990,30.15625,30.53125,30.0625,30.25,8.34529,8621600
7/16/1990,30.5,30.78125,30.3125,30.59375,8.440127,8924400
7/17/1990,30.625,30.625,29.96875,30.1875,8.328045,6742800
7/18/1990,30.21875,30.40625,29.96875,29.96875,8.267701,6736400
7/19/1990,29.90625,30.03125,29.6875,30,8.27632,5743200
7/20/1990,30.03125,30.0625,29.375,29.40625,8.112519,7034400
7/23/1990,29.4375,29.4375,28.53125,28.96875,7.991824,8573200
7/24/1990,28.96875,29,28.40625,28.6875,7.91423,6158000
7/25/1990,28.625,28.875,28.5625,28.6875,7.91423,5458800
7/26/1990,28.65625,28.65625,28.0625,28.28125,7.802157,5483600
7/27/1990,28.1875,28.1875,27.65625,27.84375,7.681457,7385200
7/30/1990,27.6875,28.09375,27.625,28.03125,7.733187,5922800
7/31/1990,28.09375,28.21875,27.65625,27.875,7.690083,5477200
8/1/1990,27.96875,28.09375,27.65625,27.90625,7.698703,6841200
8/2/1990,27.25,27.6875,27.25,27.4375,7.569385,7474800
8/3/1990,27.3125,27.375,25.9375,27.03125,7.457309,14196800
8/6/1990,25.96875,26.09375,25.625,25.96875,7.49991,9140000
8/7/1990,26.15625,26.25,25.625,25.75,7.436735,8947200
8/8/1990,25.75,25.96875,25.71875,25.78125,7.445759,7539200
8/9/1990,25.875,25.96875,25.75,25.8125,7.454781,5054800
8/10/1990,25.8125,25.90625,25.375,25.5,7.364531,5794000
8/13/1990,25.375,26,25.25,25.9375,7.490886,6331200
8/14/1990,25.90625,26.28125,25.78125,26.09375,7.536013,6623600
8/15/1990,26.28125,26.3125,26.125,26.25,7.581141,6059600
8/16/1990,26.0625,26.4375,25.9375,25.9375,7.490886,8125600
8/17/1990,25.75,25.84375,25.1875,25.34375,7.319407,10562400
8/20/1990,25.5,25.6875,25.46875,25.5625,7.382583,4955200
8/21/1990,25.15625,25.4375,24.9375,25.125,7.256227,9559600
8/22/1990,25.1875,25.25,24.71875,24.75,7.147928,7892000
8/23/1990,24.1875,24.59375,24.125,24.21875,6.994501,9709600
8/24/1990,24.625,25.25,24.46875,25.09375,7.247205,8158400
8/27/1990,25.75,26.09375,25.6875,26.09375,7.536013,6300400
8/28/1990,25.96875,26.03125,25.84375,25.90625,7.481862,3872400
8/29/1990,25.875,26.09375,25.6875,25.96875,7.49991,4578800
8/30/1990,25.96875,26.03125,25.34375,25.4375,7.346477,4320400
8/31/1990,25.40625,25.46875,25.09375,25.46875,7.355502,3541600
9/4/1990,25.25,25.65625,25.1875,25.625,7.400635,4802000
9/5/1990,25.71875,25.96875,25.5625,25.625,7.400635,5810400
9/6/1990,25.71875,25.875,25.375,25.59375,7.39161,5388000
9/7/1990,25.46875,26.375,25.46875,26.375,7.617235,6538800
9/10/1990,26.625,26.90625,26.375,26.46875,7.644312,6437600
9/11/1990,26.59375,26.9375,26.46875,26.875,7.761637,5752800
9/12/1990,27.09375,27.09375,26.78125,26.96875,7.788712,4771600
9/13/1990,26.9375,26.9375,26.1875,26.25,7.581141,4308000
9/14/1990,26.21875,26.25,25.90625,26.09375,7.536013,5390400
9/17/1990,26.0625,26.4375,26.03125,26.28125,7.590163,3579600
9/18/1990,26.3125,26.90625,26.28125,26.8125,7.743591,6796800
9/19/1990,26.96875,27.3125,26.875,27.09375,7.824821,8756400
9/20/1990,27.03125,27.25,26.65625,26.96875,7.788712,4854000
9/21/1990,26.90625,26.96875,26.375,26.6875,7.70749,8846000
9/24/1990,26.5625,26.5625,26.125,26.25,7.581141,7974800
9/25/1990,26.3125,26.625,26.21875,26.59375,7.68041,6181200
9/26/1990,26.625,26.6875,26.0625,26.34375,7.608211,6977600
9/27/1990,26.4375,26.65625,25.71875,26.09375,7.536013,6756400
9/28/1990,25.78125,26.78125,25.71875,26.59375,7.68041,7900400
10/1/1990,26.78125,27.375,26.78125,27.25,7.869946,7405200
10/2/1990,27.375,27.59375,27.0625,27.0625,7.81579,7572400
10/3/1990,27.0625,27.25,26.78125,26.84375,7.752616,4406800
10/4/1990,26.84375,27.0625,26.59375,26.96875,7.788712,4648000
10/5/1990,26.625,27.25,26.5,27.0625,7.81579,6280000
10/8/1990,27.1875,27.375,27.15625,27.375,7.906042,3605200
10/9/1990,27.09375,27.15625,26.34375,26.34375,7.608211,5674400
10/10/1990,26.40625,26.65625,25.71875,25.875,7.472835,9034400
10/11/1990,25.9375,25.96875,24.9375,25.25,7.292331,12455200
10/12/1990,25.4375,25.5,24.875,25.0625,7.238182,9232400
10/15/1990,25.15625,25.21875,24.0625,24.8125,7.165977,12485600
10/16/1990,24.84375,25.09375,24.5625,24.84375,7.175004,6760800
10/17/1990,24.875,25.40625,24.84375,25.1875,7.274282,5321200
10/18/1990,25.5,26.34375,25.4375,26.34375,7.608211,7466000
10/19/1990,26.3125,27.25,26.15625,26.90625,7.770667,10602400
10/22/1990,26.90625,27.1875,26.625,26.9375,7.779686,7673200
10/23/1990,26.84375,27.0625,26.65625,26.6875,7.70749,5082800
10/24/1990,26.6875,27.25,26.6875,27.15625,7.842869,6477600
10/25/1990,27.25,27.3125,26.65625,27.03125,7.806767,6368000
10/26/1990,26.84375,26.875,26.625,26.71875,7.716516,4984400
10/29/1990,26.625,26.96875,26.28125,26.5,7.653338,5254400
10/30/1990,26.53125,26.71875,26.21875,26.59375,7.68041,6556000
10/31/1990,26.625,26.65625,26.1875,26.375,7.617235,5810000
11/1/1990,26.34375,26.84375,26.21875,26.8125,7.743591,4935600
11/2/1990,26.8125,27.15625,26.8125,27.09375,7.824821,7161200
11/5/1990,26.84375,27.03125,26.625,26.96875,8.152816,4834800
11/6/1990,26.96875,27.25,26.90625,26.96875,8.152816,6374000
11/7/1990,27,27.0625,26.5625,26.625,8.0489,5603200
11/8/1990,26.625,26.90625,26.5625,26.875,8.124471,6476800
11/9/1990,27.125,27.5625,26.96875,27.5625,8.332313,9096800
11/12/1990,27.71875,28.3125,27.6875,28.25,8.540145,14173200
11/13/1990,28.25,28.375,28,28,8.464569,8526000
